type,line of code,function,label
api,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/graphproppred/mol_encoder.py#L42,snap-stanford__ogb/forward,compute atom embeddings
api,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/linkproppred/dataset_pyg.py#L118,snap-stanford__ogb/process,read and prepare graph data
api,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/lsc/pcqm4m_pyg.py#L65,snap-stanford__ogb/process,read and prepare graph data
api,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/lsc/pcqm4mv2_pyg.py#L62,snap-stanford__ogb/process,read and prepare graph data
api,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/nodeproppred/dataset_pyg.py#L136,snap-stanford__ogb/process,read and prepare graph data
api,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/utils/features.py#L115,snap-stanford__ogb/atom_feature_vector_to_dict,create feature dictionary
api,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/utils/features.py#L151,snap-stanford__ogb/bond_feature_vector_to_dict,convert attribution features
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/graphproppred/dataset.py#L166,,load graph dataset
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/graphproppred/dataset_dgl.py#L222,,load preprocess graphs
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/graphproppred/dataset_pyg.py#L169,,load graph dataset
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/graphproppred/evaluate.py#L271,,compute evaluation scores
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/graphproppred/mol_encoder.py#L50,,encode atom features
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/io/read_graph_dgl.py#L87,,convert graphs
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/io/read_graph_pyg.py#L109,,convert graphs
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/io/read_graph_raw.py#L650,,load graph
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/io/save_dataset.py#L661,,unimplemented function
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/linkproppred/dataset.py#L154,,load link prediction dataset
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/linkproppred/dataset_dgl.py#L157,,load and preprocess dataset
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/linkproppred/dataset_pyg.py#L145,,load graph dataset
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/linkproppred/evaluate.py#L298,,compute evaluation scores
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/lsc/mag240m.py#L203,,convert dataset
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/lsc/pcqm4m.py#L203,,download prepare dataset
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/lsc/pcqm4mv2.py#L207,,prepare molecular dataset
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/lsc/pcqm4mv2_dgl.py#L150,,convert smiles
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/lsc/pcqm4mv2_pyg.py#L106,,convert smiles
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/lsc/pcqm4m_dgl.py#L152,,convert smiles
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/lsc/pcqm4m_pyg.py#L108,,convert smiles
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/lsc/wikikg90m.py#L254,,download dataset
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/lsc/wikikg90mv2.py#L256,,download dataset
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/nodeproppred/dataset.py#L178,,load node dataset
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/nodeproppred/dataset_dgl.py#L220,,load preprocess graphs
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/nodeproppred/dataset_pyg.py#L201,,load nodeprop dataset
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/nodeproppred/evaluate.py#L144,,compute evaluation scores
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/utils/mol.py#L66,,convert smiles
cli,https://github.com/snap-stanford/ogb/blob/61e9784ca76edeaa6e259ba0f836099608ff0586/ogb/utils/url.py#L90,,passthrough function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/docs/mkdocs_hooks.py#L4,stanford-crfm__helm/on_startup,register configs
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/docs/mkdocs_macros.py#L7,stanford-crfm__helm/define_env,categorize models
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/docs/mkdocs_macros.py#L9,stanford-crfm__helm/models_by_organization_with_tag,group models
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/docs/mkdocs_macros.py#L27,stanford-crfm__helm/run_expanders,return expander types
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/scripts/fact_completion/create_benchmark.py#L39,stanford-crfm__helm/load_relations,load relations
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/scripts/fact_completion/utils.py#L23,stanford-crfm__helm/batch_line_generator,generate line batches
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/scripts/fact_completion/utils.py#L43,stanford-crfm__helm/append_to_jsonl_file,append data
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/scripts/fact_completion/utils.py#L62,stanford-crfm__helm/create_dir,create directory
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/scripts/redact_scenario_states.py#L65,stanford-crfm__helm/redact_token,redact token
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/basic_metrics.py#L52,stanford-crfm__helm/convert_tokens_to_text,convert tokens
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/code_metrics_helper.py#L655,stanford-crfm__helm/readable,check readability
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/common_metric_specs.py#L115,stanford-crfm__helm/get_summarization_critique_metric_specs,create metric specifications
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L114,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L150,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L219,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L269,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L316,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L353,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L399,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L446,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L515,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L564,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L621,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L676,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L741,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L806,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L867,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L895,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L969,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1063,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1111,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1161,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1194,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1248,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1283,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1308,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1387,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1415,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1447,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1478,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1535,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions.py#L1567,stanford-crfm__helm/get_instruction_args_keys,unimplemented function
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/ifeval/instructions_registry.py#L167,stanford-crfm__helm/conflict_make,establish mutual conflicts
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/image_generation/nsfw_detector.py#L73,stanford-crfm__helm/is_nsfw,check nsfw status
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/output_processors.py#L4,stanford-crfm__helm/remove_deepseek_r1_thinking,remove think blocks
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/summac/model_summac.py#L32,stanford-crfm__helm/card_to_name,extract model name
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/summac/model_summac.py#L385,stanford-crfm__helm/save_imager_cache,save cache
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/summac/model_summac.py#L421,stanford-crfm__helm/save_imager_cache,save cache
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/summac/utils_misc.py#L27,stanford-crfm__helm/wait_free_gpu,check gpu availability
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/summac/utils_misc.py#L32,stanford-crfm__helm/select_freer_gpu,choose gpu
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/metrics/summarization_metrics.py#L345,stanford-crfm__helm/print_summary,display score summary
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/model_metadata_registry.py#L212,stanford-crfm__helm/is_text_to_image_model,check if model is text-to-image
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/model_metadata_registry.py#L222,stanford-crfm__helm/is_audiolm,check audiolm
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/presentation/contamination.py#L59,stanford-crfm__helm/get_point,find matching point
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/presentation/contamination.py#L68,stanford-crfm__helm/validate_contamination,check contamination validity
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/presentation/contamination.py#L80,stanford-crfm__helm/read_contamination,load contamination data
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/run_specs/air_bench_run_specs.py#L10,stanford-crfm__helm/get_air_bench_2024_spec,configure benchmark
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/run_specs/audio_run_specs.py#L132,stanford-crfm__helm/get_audio_mnist_run_spec,generate run specification
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/run_specs/audio_run_specs.py#L152,stanford-crfm__helm/get_iemocap_audio_run_spec,generate run specification
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/run_specs/audio_run_specs.py#L172,stanford-crfm__helm/get_meld_audio_run_spec,generate run specification
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/run_specs/audio_run_specs.py#L192,stanford-crfm__helm/get_mutox_audio_run_spec,generate run configuration
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/run_specs/audio_run_specs.py#L212,stanford-crfm__helm/get_mustard_audio_run_spec,create run specification
api,https://github.com/stanford-crfm/helm/blob/68b6aa9a01598aa0d371507c4c7299260eb9c4e6/src/helm/benchmark/run_specs/audio_run_specs.py#L229,stanford-crfm__helm/get_voice_jailbreak_attacks_run_spec,generate attack scenario
